,yr_built,sqft_lot,sqft_lot15,sqft_living
10373,3,3,3,3
10374,0,0,0,1
10375,2,1,1,1
10376,3,2,3,3
10377,0,0,0,0
10378,0,1,1,2
10379,0,0,0,2
10380,1,2,2,2
10381,1,1,2,1
10382,1,1,1,2
10383,1,2,2,0
10384,1,1,1,2
10385,2,3,3,3
10386,0,3,2,0
10387,0,2,2,0
10388,2,2,2,2
10389,0,1,1,1
10390,1,0,0,3
10391,1,2,2,1
10392,3,0,0,1
10393,0,0,0,1
10394,1,2,2,2
10395,3,3,3,2
10396,0,2,1,1
10397,1,0,0,0
10398,2,2,1,1
10399,1,1,1,2
10400,2,3,3,1
10401,1,1,1,1
10402,1,2,2,2
10403,1,3,2,2
10404,0,1,1,3
10405,2,2,1,3
10406,2,2,2,3
10407,2,2,3,3
10408,0,1,2,1
10409,0,1,1,0
10410,2,2,2,1
10411,0,1,1,0
10412,1,2,1,1
10413,3,3,3,3
10414,1,2,2,1
10415,3,0,0,0
10416,1,3,3,3
10417,3,0,0,2
10418,0,1,1,0
10419,1,2,2,1
10420,2,3,3,3
10421,0,0,0,3
10422,0,2,1,2
10423,3,1,1,3
10424,0,1,0,0
10425,1,2,2,2
10426,0,0,0,0
10427,1,3,3,2
10428,2,3,3,0
10429,2,2,2,2
10430,2,2,2,2
10431,2,3,3,1
10432,1,1,1,2
10433,0,0,0,3
10434,1,2,3,0
10435,1,3,3,1
10436,0,2,1,0
10437,2,3,3,2
10438,2,2,2,2
10439,3,2,2,2
10440,2,3,3,2
10441,2,2,2,2
10442,1,0,3,1
10443,0,1,1,2
10444,1,3,3,3
10445,2,2,2,0
10446,0,3,3,3
10447,0,0,0,2
10448,0,1,1,0
10449,0,0,0,1
10450,2,0,0,1
10451,3,1,1,2
10452,0,0,0,1
10453,0,0,0,2
10454,2,1,0,1
10455,1,2,2,2
10456,2,3,3,2
10457,3,2,1,2
10458,3,3,3,3
10459,0,3,1,2
10460,0,0,0,2
10461,3,0,0,0
10462,1,3,3,1
10463,3,3,3,2
10464,2,3,3,1
10465,2,3,3,3
10466,0,2,3,1
10467,2,2,2,3
10468,3,0,1,3
10469,2,3,3,3
10470,0,0,0,0
10471,1,1,2,0
10472,2,2,2,2
10473,2,1,1,2
10474,3,0,0,2
10475,3,1,1,2
10476,3,3,3,3
10477,3,0,0,1
10478,0,1,1,0
10479,0,1,1,2
10480,0,1,1,0
10481,0,3,3,0
10482,2,3,3,1
10483,1,2,2,0
10484,1,2,2,1
10485,0,2,2,0
10486,1,1,2,1
10487,0,2,0,1
10488,1,1,1,1
10489,2,3,3,3
10490,2,2,2,1
10491,0,0,0,0
10492,1,3,2,0
10493,0,1,0,0
10494,0,0,0,1
10495,2,1,1,1
10496,1,1,0,2
10497,1,3,3,1
10498,3,1,1,3
10499,0,1,0,3
10500,3,0,0,1
10501,1,3,3,0
10502,1,1,1,1
10503,2,0,0,0
10504,1,3,3,3
10505,0,1,1,0
10506,3,1,1,2
10507,2,3,3,3
10508,0,0,0,0
10509,2,3,3,1
10510,0,1,1,2
10511,0,1,1,3
10512,1,2,2,2
10513,2,3,3,3
10514,2,2,1,2
10515,1,2,2,0
10516,1,1,2,0
10517,1,2,3,1
10518,1,2,2,0
10519,1,2,3,0
10520,1,2,2,0
10521,0,1,1,0
10522,1,2,2,2
10523,1,1,1,1
10524,3,0,0,0
10525,3,2,2,3
10526,3,3,2,3
10527,0,0,0,1
10528,2,3,3,2
10529,3,0,0,1
10530,2,3,3,1
10531,2,1,2,2
10532,1,2,2,0
10533,0,2,2,0
10534,1,1,1,2
10535,0,0,0,0
10536,1,3,3,3
10537,1,1,2,1
10538,3,0,0,1
10539,3,3,3,3
10540,0,1,1,0
10541,1,2,3,3
10542,2,0,0,0
10543,2,0,0,1
10544,3,0,0,1
10545,1,3,3,2
10546,1,1,0,0
10547,0,1,1,1
10548,1,2,2,1
10549,2,2,1,1
10550,1,3,3,3
10551,0,0,0,0
10552,0,2,1,1
10553,2,2,3,3
10554,0,0,0,2
10555,2,3,3,3
10556,2,3,3,2
10557,3,3,3,2
10558,0,3,3,1
10559,1,1,2,2
10560,3,1,1,2
10561,1,2,2,2
10562,1,1,2,2
10563,2,2,2,2
10564,0,2,1,0
10565,2,2,2,2
10566,2,2,2,3
10567,3,0,0,1
10568,3,0,1,1
10569,3,1,3,2
10570,3,1,1,2
10571,2,0,0,0
10572,1,0,2,0
10573,3,0,0,2
10574,2,1,1,0
10575,1,3,3,1
10576,1,2,2,0
10577,1,2,2,0
10578,3,3,3,3
10579,2,2,2,2
10580,3,1,1,2
10581,0,3,2,0
10582,1,3,2,2
10583,1,2,3,1
10584,1,2,3,2
10585,0,3,3,0
10586,2,3,3,0
10587,1,2,2,3
10588,3,1,1,2
10589,3,0,0,0
10590,1,2,3,1
10591,0,0,0,2
10592,2,2,2,0
10593,1,2,1,3
10594,1,3,3,0
10595,3,3,2,2
10596,0,0,0,0
10597,2,3,2,2
10598,2,2,2,1
10599,0,0,0,0
10600,0,1,0,1
10601,3,1,1,3
10602,3,0,0,2
10603,3,0,0,2
10604,0,3,2,1
10605,0,1,1,0
10606,3,3,3,3
10607,2,1,1,3
10608,1,3,3,2
10609,2,2,2,3
10610,3,0,0,0
10611,3,0,0,0
10612,3,0,0,0
10613,1,1,0,1
10614,3,1,2,2
10615,1,2,2,2
10616,3,1,1,3
10617,1,2,2,1
10618,1,1,1,2
10619,2,3,3,3
10620,2,2,2,3
10621,2,3,3,2
10622,2,3,2,3
10623,2,3,3,3
10624,3,0,0,2
10625,3,1,1,2
10626,1,2,2,0
10627,1,3,3,2
10628,1,2,2,1
10629,1,3,3,2
10630,0,3,3,1
10631,2,3,3,0
10632,0,0,0,2
10633,2,3,3,3
10634,0,0,0,0
10635,2,3,3,3
10636,2,3,3,2
10637,0,0,0,3
10638,2,1,2,2
10639,2,3,3,3
10640,2,2,1,2
10641,0,1,1,1
10642,0,0,0,0
10643,1,2,1,0
10644,2,2,2,3
10645,2,1,2,1
10646,3,3,3,3
10647,2,3,3,2
10648,1,3,2,3
10649,1,2,2,0
10650,1,2,3,1
10651,3,0,0,0
10652,1,1,1,0
10653,1,2,2,1
10654,1,0,1,0
10655,3,0,0,1
10656,1,1,1,1
10657,1,1,2,0
10658,2,2,2,2
10659,3,0,0,0
10660,3,0,1,3
10661,2,0,0,0
10662,1,2,2,1
10663,1,2,2,2
10664,1,3,3,2
10665,3,3,3,3
10666,2,1,1,2
10667,0,1,1,2
10668,0,0,0,0
10669,1,1,1,1
10670,0,2,2,0
10671,2,3,3,3
10672,1,3,2,2
10673,2,2,1,0
10674,0,0,0,1
10675,2,1,1,1
10676,2,2,3,0
10677,3,0,0,2
10678,2,2,2,2
10679,0,3,1,0
10680,2,2,2,0
10681,2,3,3,3
10682,3,1,1,2
10683,2,3,3,3
10684,0,1,1,0
10685,3,1,0,1
10686,3,1,1,2
10687,0,0,0,2
10688,3,0,0,1
10689,3,1,1,2
10690,3,2,2,3
10691,2,3,2,2
10692,3,1,1,2
10693,2,1,1,1
10694,0,1,0,0
10695,2,3,3,2
10696,1,1,1,1
10697,2,2,1,3
10698,1,2,3,2
10699,0,1,0,2
10700,2,2,2,1
10701,3,0,0,3
10702,1,1,1,0
10703,1,1,1,0
10704,2,3,3,3
10705,2,1,1,1
10706,0,2,2,3
10707,0,1,1,2
10708,1,3,3,3
10709,2,3,2,2
10710,3,1,1,3
10711,0,0,0,0
10712,1,1,1,0
10713,2,3,3,3
10714,3,0,0,3
10715,1,0,0,2
10716,0,1,1,0
10717,0,0,0,1
10718,3,0,0,1
10719,0,2,2,0
10720,2,3,3,3
10721,0,1,1,0
10722,2,3,3,1
10723,1,1,1,0
10724,1,1,1,1
10725,2,1,1,1
10726,2,3,3,3
10727,2,1,1,1
10728,1,1,1,2
10729,1,3,2,1
10730,1,3,3,3
10731,1,2,2,1
10732,3,1,1,2
10733,1,3,3,1
10734,2,2,1,1
10735,0,0,0,1
10736,2,3,3,0
10737,2,3,3,3
10738,1,0,0,2
10739,2,1,1,0
10740,0,1,2,1
10741,0,0,1,0
10742,2,3,3,3
10743,3,0,0,2
10744,2,2,1,2
10745,0,1,1,0
10746,0,1,1,0
10747,2,1,1,0
10748,1,2,2,1
10749,1,2,3,3
10750,2,3,3,3
10751,0,1,2,1
10752,3,0,0,0
10753,1,3,3,0
10754,1,3,3,2
10755,1,2,2,1
10756,1,3,2,3
10757,2,3,3,3
10758,0,0,0,0
10759,3,0,0,0
10760,3,1,1,2
10761,2,0,0,0
10762,2,2,2,2
10763,0,0,0,2
10764,2,2,1,1
10765,1,2,3,2
10766,1,2,2,3
10767,1,2,2,0
10768,3,1,1,3
10769,2,2,2,2
10770,0,1,1,0
10771,0,0,0,0
10772,0,3,3,3
10773,1,2,3,1
10774,2,1,1,1
10775,1,3,3,2
10776,1,2,3,2
10777,2,2,2,1
10778,1,1,2,2
10779,2,3,2,1
10780,2,2,2,2
10781,2,2,2,3
10782,3,2,2,3
10783,2,3,3,3
10784,2,3,3,3
10785,2,3,2,1
10786,1,2,2,2
10787,1,3,1,3
10788,0,1,1,0
10789,1,1,1,1
10790,3,0,0,3
10791,0,0,0,0
10792,1,3,3,1
10793,3,0,0,1
10794,0,1,1,1
10795,1,2,2,0
10796,1,2,3,2
10797,0,3,3,1
10798,2,1,2,2
10799,2,3,3,2
10800,0,0,0,1
10801,3,0,0,1
10802,2,2,2,3
10803,1,1,1,0
10804,1,2,2,3
10805,2,2,2,2
10806,2,2,2,1
10807,2,1,2,2
10808,3,0,0,2
10809,2,2,2,0
10810,1,2,2,0
10811,0,2,1,0
10812,2,0,0,0
10813,1,2,1,2
10814,1,1,1,1
10815,3,3,3,3
10816,0,3,2,3
10817,3,3,3,3
10818,2,3,2,1
10819,0,1,1,0
10820,2,2,1,2
10821,3,0,0,3
10822,1,2,2,2
10823,2,3,3,3
10824,2,1,2,2
10825,2,2,2,2
10826,3,0,1,1
10827,2,3,3,3
10828,3,0,0,2
10829,3,0,0,1
10830,2,3,3,3
10831,2,3,3,3
10832,1,2,2,2
10833,2,2,3,2
10834,0,1,1,2
10835,1,2,2,3
10836,2,3,3,3
10837,3,0,1,3
10838,0,0,0,0
10839,1,3,3,1
10840,1,3,3,3
10841,1,3,3,1
10842,0,3,3,1
10843,1,2,2,3
10844,2,3,3,2
10845,0,2,1,0
10846,2,1,2,1
10847,0,0,0,2
10848,2,3,3,2
10849,2,1,1,0
10850,2,3,3,3
10851,0,1,1,2
10852,3,3,3,1
10853,3,1,1,3
10854,0,0,0,0
10855,2,1,2,2
10856,2,2,1,2
10857,2,1,1,0
10858,2,1,1,1
10859,0,2,1,3
10860,2,3,2,1
10861,2,1,1,1
10862,1,1,2,1
10863,1,3,3,0
10864,1,3,3,0
10865,2,3,1,1
10866,2,0,0,2
10867,0,0,0,2
10868,3,1,2,2
10869,1,3,3,2
10870,2,2,2,2
10871,2,1,1,2
10872,0,0,0,0
10873,2,1,1,1
10874,2,2,2,3
10875,0,2,2,1
10876,0,3,3,0
10877,3,0,0,0
10878,2,3,3,2
10879,2,1,1,2
10880,0,0,0,1
10881,3,0,0,2
10882,0,1,0,0
10883,1,3,2,1
10884,1,1,1,1
10885,0,0,0,0
10886,2,2,1,2
10887,1,3,3,2
10888,0,0,1,1
10889,2,3,3,2
10890,3,1,0,1
10891,2,2,1,1
10892,1,0,0,0
10893,1,3,2,0
10894,2,3,3,0
10895,2,2,1,1
10896,1,1,1,2
10897,0,0,1,1
10898,2,2,2,0
10899,1,2,2,1
10900,0,0,0,0
10901,1,2,2,1
10902,3,0,0,2
10903,1,3,3,1
10904,0,2,3,0
10905,2,2,2,1
10906,1,1,2,2
10907,1,1,1,2
10908,0,1,1,0
10909,0,1,1,1
10910,0,0,0,2
10911,1,2,2,1
10912,0,1,1,0
10913,2,3,3,3
10914,0,0,0,0
10915,1,3,3,2
10916,0,2,2,1
10917,0,2,2,1
10918,2,3,3,2
10919,3,3,3,2
10920,3,0,0,1
10921,0,0,0,1
10922,1,2,2,0
10923,0,1,1,2
10924,1,2,3,2
10925,1,2,3,3
10926,2,2,3,0
10927,1,3,3,2
10928,0,0,0,2
10929,2,3,3,1
10930,2,3,2,3
10931,1,2,2,0
10932,0,2,3,1
10933,1,1,2,0
10934,2,2,2,1
10935,3,2,2,2
10936,3,1,1,3
10937,3,1,1,2
10938,2,3,2,3
10939,0,0,0,0
10940,0,0,1,1
10941,3,0,0,0
10942,3,0,0,1
10943,3,0,0,1
10944,2,1,1,1
10945,0,1,1,0
10946,1,3,3,2
10947,3,0,0,1
10948,1,2,2,0
10949,1,3,3,3
10950,0,1,1,3
10951,3,3,3,3
10952,0,0,0,2
10953,1,2,2,0
10954,0,0,0,1
10955,3,0,0,2
10956,0,1,0,0
10957,2,3,3,2
10958,1,3,3,3
10959,0,1,1,0
10960,2,3,3,1
10961,0,0,0,0
10962,2,2,2,1
10963,1,3,3,3
10964,3,0,0,2
10965,0,1,1,0
10966,2,1,1,0
10967,1,1,2,2
10968,3,0,0,1
10969,0,0,1,2
10970,0,0,1,2
10971,2,3,3,1
10972,1,1,1,2
10973,1,2,3,0
10974,3,1,1,3
10975,2,3,3,3
10976,0,0,0,3
10977,1,3,3,3
10978,1,3,3,1
10979,1,3,3,3
10980,1,3,3,3
10981,3,3,3,3
10982,1,2,2,2
10983,1,3,3,0
10984,2,2,1,1
10985,0,0,0,1
10986,0,2,3,1
10987,1,1,1,0
10988,2,2,2,1
10989,3,3,3,3
10990,1,3,3,3
10991,0,1,1,0
10992,0,0,0,1
10993,0,2,1,3
10994,1,1,2,1
10995,2,3,3,3
10996,2,3,2,3
10997,1,2,2,0
10998,2,3,3,3
10999,3,1,1,3
11000,1,2,2,3
11001,2,2,2,1
11002,2,3,3,1
11003,1,2,2,2
11004,0,2,2,1
11005,2,2,3,2
11006,1,3,3,2
11007,3,0,0,1
11008,0,2,2,0
11009,1,2,2,2
11010,0,0,0,0
11011,2,3,3,3
11012,1,2,0,0
11013,0,0,0,2
11014,0,1,0,1
11015,2,2,1,1
11016,2,3,3,3
11017,0,0,0,2
11018,0,1,0,3
11019,1,2,3,2
11020,2,1,1,1
11021,1,3,3,2
11022,0,0,0,1
11023,1,1,1,0
11024,0,3,3,3
11025,3,0,0,3
11026,3,0,0,1
11027,3,0,0,1
11028,1,2,2,3
11029,3,0,0,0
11030,0,2,3,0
11031,0,0,0,0
11032,1,3,3,2
11033,2,3,3,3
11034,0,0,0,2
11035,1,3,3,1
11036,1,3,3,2
11037,3,3,3,3
11038,0,3,3,1
11039,1,3,3,2
11040,1,2,2,3
11041,1,2,2,1
11042,1,2,2,2
11043,3,1,1,3
11044,2,3,3,0
11045,2,3,3,3
11046,2,3,3,2
11047,1,1,2,2
11048,3,2,1,2
11049,0,3,3,1
11050,1,1,2,0
11051,2,3,2,0
11052,3,0,0,0
11053,0,0,1,3
11054,3,1,1,2
11055,0,0,0,0
11056,2,0,0,0
11057,1,2,3,2
11058,0,0,0,1
11059,1,3,3,1
11060,3,1,1,2
11061,0,1,1,1
11062,0,1,1,1
11063,0,0,0,2
11064,2,2,2,2
11065,2,2,2,3
11066,0,0,0,0
11067,0,0,0,0
11068,3,3,1,3
11069,0,1,1,0
11070,2,1,1,2
11071,1,2,2,0
11072,2,2,2,2
11073,0,3,1,3
11074,2,2,2,1
11075,0,0,0,0
11076,2,3,3,3
11077,2,3,3,3
11078,1,1,1,0
11079,0,1,0,2
11080,0,3,3,1
11081,2,2,2,2
11082,1,1,1,2
11083,1,3,3,2
11084,3,1,1,3
11085,3,1,1,2
11086,1,2,2,1
11087,1,2,2,3
11088,2,1,1,1
11089,3,2,2,3
11090,3,2,3,3
11091,3,1,0,1
11092,2,1,1,2
11093,0,2,1,3
11094,1,2,3,3
11095,2,3,2,2
11096,1,3,2,1
11097,1,3,3,2
11098,2,2,2,2
11099,0,3,3,1
11100,0,0,0,1
11101,3,0,0,1
11102,1,1,1,0
11103,2,1,1,2
11104,2,2,2,2
11105,2,3,3,3
11106,1,2,2,0
11107,0,2,2,2
11108,3,0,0,3
11109,0,1,1,0
11110,1,2,2,2
11111,2,2,2,2
11112,0,0,0,0
11113,1,2,2,2
11114,3,0,0,0
11115,0,3,3,2
11116,3,0,0,1
11117,1,1,1,1
11118,1,3,3,2
11119,2,3,3,2
11120,1,3,3,2
11121,3,0,0,0
11122,3,1,0,3
11123,1,2,3,2
11124,2,3,3,2
11125,1,3,3,1
11126,1,1,1,0
11127,3,1,1,3
11128,3,0,0,0
11129,2,1,1,2
11130,1,1,1,2
11131,3,2,1,2
11132,1,2,1,2
11133,3,0,0,2
11134,2,2,1,1
11135,2,3,3,2
11136,1,2,2,2
11137,1,2,2,3
11138,2,2,2,2
11139,0,0,0,1
11140,1,1,1,1
11141,1,3,3,2
11142,2,1,1,2
11143,1,2,2,0
11144,2,3,3,3
11145,0,2,1,3
11146,1,2,2,0
11147,3,0,0,0
11148,1,3,3,1
11149,2,3,3,3
11150,2,2,3,0
11151,1,2,2,2
11152,2,2,2,1
11153,2,0,0,1
11154,1,2,2,2
11155,2,1,1,1
11156,0,2,1,1
11157,2,1,1,0
11158,1,2,2,0
11159,2,3,3,3
11160,3,1,1,1
11161,2,1,1,1
11162,2,2,2,1
11163,2,1,1,2
11164,0,0,0,1
11165,2,3,3,3
11166,1,2,3,3
11167,1,3,3,3
11168,2,3,3,3
11169,2,1,1,1
11170,0,1,1,2
11171,2,0,0,0
11172,2,2,2,3
11173,2,3,3,2
11174,1,2,3,2
11175,2,2,2,1
11176,1,2,3,0
11177,1,0,0,0
11178,2,1,1,1
11179,0,2,1,0
11180,2,3,2,3
11181,0,0,0,2
11182,3,0,0,2
11183,1,3,3,1
11184,2,1,1,0
11185,1,2,3,2
11186,0,0,0,0
11187,3,1,1,2
11188,3,2,1,2
11189,2,3,3,3
11190,3,2,2,1
11191,2,0,0,0
11192,3,0,0,1
11193,1,3,2,0
11194,2,2,2,2
11195,2,2,2,2
11196,2,1,1,0
11197,2,1,1,0
11198,0,1,1,1
11199,2,2,2,2
11200,0,1,1,2
11201,2,1,1,0
11202,2,3,3,2
11203,2,3,3,2
11204,1,3,2,2
11205,0,0,0,0
11206,1,2,2,1
11207,2,2,2,3
11208,2,3,2,0
11209,1,2,2,1
11210,1,2,2,1
11211,2,3,3,1
11212,2,3,3,3
11213,1,2,2,1
11214,1,2,1,0
11215,0,1,2,3
11216,1,1,1,2
11217,0,3,3,2
11218,3,1,1,2
11219,0,0,0,0
11220,1,1,1,1
11221,2,2,3,3
11222,1,2,1,2
11223,2,1,1,0
11224,0,0,0,0
11225,0,3,3,3
11226,2,3,3,3
11227,2,2,2,2
11228,0,1,1,0
11229,0,1,0,0
11230,2,3,3,3
11231,1,2,2,2
11232,1,2,2,1
11233,3,3,3,3
11234,2,2,2,1
11235,3,2,2,2
11236,0,0,0,0
11237,3,3,2,3
11238,1,2,2,1
11239,1,1,2,1
11240,3,0,0,1
11241,2,2,2,2
11242,1,3,3,1
11243,3,0,0,1
11244,1,2,2,0
11245,2,1,1,1
11246,3,0,0,3
11247,1,1,2,1
11248,0,1,1,1
11249,1,2,2,0
11250,3,0,0,0
11251,0,3,3,1
11252,1,1,2,0
11253,3,3,3,3
11254,2,2,2,2
11255,2,0,0,0
11256,0,3,3,0
11257,2,3,3,3
11258,3,3,3,3
11259,3,1,1,3
11260,0,1,0,3
11261,1,2,2,1
11262,1,2,2,1
11263,1,3,3,3
11264,0,0,1,2
11265,2,3,3,0
11266,0,0,0,2
11267,2,3,3,3
11268,2,2,1,3
11269,0,0,0,2
11270,2,1,1,2
11271,1,2,2,3
11272,3,1,1,3
11273,0,1,0,0
11274,0,2,2,0
11275,1,3,3,2
11276,3,0,0,1
11277,3,1,1,3
11278,1,3,3,3
11279,3,1,1,3
11280,0,1,1,2
11281,3,3,3,3
11282,0,1,1,0
11283,1,2,2,2
11284,3,3,3,3
11285,1,2,2,0
11286,3,0,0,0
11287,1,1,1,1
11288,1,1,1,1
11289,2,0,1,2
11290,2,3,3,3
11291,2,3,3,1
11292,0,0,0,2
11293,1,1,1,1
11294,0,1,1,0
11295,2,2,2,2
11296,3,3,3,3
11297,1,2,2,2
11298,0,0,2,0
11299,0,0,0,2
11300,0,3,2,0
11301,1,3,2,0
11302,1,1,1,0
11303,3,1,1,3
11304,2,2,2,1
11305,3,1,1,3
11306,0,0,0,1
11307,0,3,2,3
11308,3,0,0,2
11309,1,2,2,1
11310,0,1,1,0
11311,0,0,0,2
11312,0,2,2,0
11313,0,0,0,2
11314,1,2,2,2
11315,2,3,3,2
11316,2,0,0,0
11317,0,1,1,0
11318,2,3,3,3
11319,2,3,3,2
11320,1,2,2,0
11321,0,0,0,0
11322,1,3,3,3
11323,2,2,3,2
11324,3,1,1,1
11325,1,3,2,1
11326,1,2,2,2
11327,0,1,1,1
11328,0,0,0,0
11329,1,2,2,2
11330,0,1,0,2
11331,2,1,1,0
11332,3,0,0,0
11333,2,1,1,1
11334,0,0,0,2
11335,3,1,1,3
11336,2,2,2,2
11337,2,2,2,0
11338,2,2,2,3
11339,2,1,2,1
11340,3,3,3,3
11341,2,3,3,3
11342,0,1,1,1
11343,0,0,0,2
11344,1,2,2,1
11345,3,0,0,1
11346,2,1,1,0
11347,0,0,1,1
11348,0,1,2,0
11349,0,0,0,2
11350,0,0,0,1
11351,1,2,2,1
11352,3,2,2,3
11353,3,0,0,0
11354,2,3,3,1
11355,0,1,1,1
11356,2,2,1,1
11357,3,0,0,1
11358,1,1,1,0
11359,3,1,1,3
11360,1,2,2,0
11361,3,2,2,3
11362,2,3,3,3
11363,2,3,3,3
11364,1,2,3,2
11365,2,1,2,2
11366,2,1,1,2
11367,0,0,0,0
11368,2,2,2,2
11369,2,2,1,2
11370,1,2,2,2
11371,0,0,0,1
11372,0,0,0,0
11373,1,2,2,2
11374,3,3,3,3
11375,0,0,1,1
11376,0,0,0,0
11377,2,2,2,1
11378,1,2,2,0
11379,3,1,2,3
11380,1,1,1,1
11381,0,0,0,0
11382,1,2,2,2
11383,0,0,0,3
11384,2,2,2,2
11385,2,2,2,2
11386,0,2,2,1
11387,1,3,3,1
11388,3,1,0,2
11389,1,1,1,0
11390,0,0,0,0
11391,1,3,3,1
11392,1,3,3,1
11393,1,2,2,0
11394,1,2,2,2
11395,2,1,2,2
11396,3,0,0,1
11397,3,0,0,1
11398,1,3,3,3
11399,1,2,3,2
11400,3,1,1,2
11401,0,0,0,2
11402,3,3,3,3
11403,0,0,0,2
11404,1,3,3,0
11405,0,3,2,3
11406,2,2,2,3
11407,0,1,1,0
11408,3,0,0,1
11409,2,2,2,2
11410,2,3,2,2
11411,3,0,0,1
11412,0,0,0,0
11413,1,3,2,3
11414,3,0,0,0
11415,2,3,3,2
11416,0,1,0,0
11417,2,2,3,3
11418,0,0,0,0
11419,0,0,1,1
11420,3,0,0,1
11421,2,0,0,3
11422,3,0,1,1
11423,2,2,2,1
11424,1,3,3,3
11425,1,0,0,0
11426,2,2,1,2
11427,1,3,3,0
11428,1,0,1,0
11429,2,2,2,1
11430,0,2,2,1
11431,2,1,1,1
11432,1,2,2,2
11433,2,0,1,1
11434,2,0,1,1
11435,3,0,0,2
11436,3,0,0,1
11437,1,2,2,0
11438,2,2,2,2
11439,1,3,3,3
11440,3,1,1,3
11441,3,1,1,3
11442,0,0,0,3
11443,3,1,0,2
11444,1,2,1,0
11445,1,3,3,3
11446,2,1,1,3
11447,2,2,3,3
11448,0,3,1,0
11449,0,2,2,1
11450,3,0,0,2
11451,3,1,1,2
11452,2,2,2,1
11453,1,2,1,1
11454,0,1,1,3
11455,2,1,1,1
11456,1,2,2,1
11457,1,2,2,0
11458,2,1,2,1
11459,2,1,2,1
11460,1,2,3,0
11461,3,0,0,0
11462,2,3,3,1
11463,2,1,2,1
11464,3,0,1,1
11465,0,1,1,3
11466,2,2,2,2
11467,2,3,3,2
11468,2,3,2,2
11469,1,1,1,1
11470,3,2,0,3
11471,1,3,3,3
11472,0,1,1,0
11473,0,0,0,0
11474,3,0,0,0
11475,3,0,0,1
11476,0,2,2,1
11477,3,0,1,3
11478,2,2,3,1
11479,2,0,0,2
11480,2,3,3,1
11481,1,2,3,0
11482,0,0,0,2
11483,2,2,2,2
11484,0,2,2,1
11485,1,1,1,3
11486,0,2,2,2
11487,1,2,2,2
11488,0,0,0,2
11489,1,3,3,1
11490,1,2,2,0
11491,1,2,1,0
11492,3,0,0,2
11493,0,3,3,0
11494,0,0,0,2
11495,3,0,0,0
11496,0,1,1,1
11497,1,1,1,1
11498,3,2,2,3
11499,1,2,2,2
11500,0,0,0,0
11501,3,0,0,0
11502,1,2,3,2
11503,0,0,0,1
11504,2,0,0,1
11505,0,3,2,0
11506,1,3,3,2
11507,2,0,0,2
11508,2,3,3,3
11509,0,1,1,0
11510,3,1,2,3
11511,1,3,3,2
11512,2,1,1,1
11513,2,2,2,2
11514,0,1,1,1
11515,3,0,0,2
11516,0,0,1,3
11517,2,3,3,3
11518,1,0,1,1
11519,0,2,2,0
11520,2,3,2,2
11521,0,0,1,0
11522,1,2,3,1
11523,1,3,3,3
11524,2,3,3,3
11525,0,2,2,2
11526,3,1,1,3
11527,0,0,0,0
11528,3,0,0,0
11529,1,2,1,0
11530,2,1,1,1
11531,2,3,3,3
11532,1,3,3,3
11533,2,0,0,3
11534,0,2,3,0
11535,2,3,3,3
11536,0,1,1,0
11537,0,0,0,1
11538,1,3,3,2
11539,0,0,0,0
11540,2,0,0,3
11541,1,2,2,2
11542,3,2,2,3
11543,2,1,1,2
11544,1,3,3,2
11545,3,1,0,2
11546,0,1,1,1
11547,2,3,3,3
11548,3,0,0,1
11549,2,1,1,0
11550,1,2,2,2
11551,1,2,3,3
11552,1,3,3,0
11553,3,2,3,2
11554,2,0,0,2
11555,0,1,1,3
11556,1,3,3,2
11557,0,1,0,1
11558,3,1,0,3
11559,0,0,0,1
11560,2,1,1,2
11561,2,3,2,0
11562,2,1,0,0
11563,1,2,2,2
11564,0,3,3,1
11565,1,2,3,0
11566,0,1,2,0
11567,2,3,3,0
11568,2,2,1,1
11569,3,0,0,0
11570,1,2,2,1
11571,1,1,3,1
11572,3,3,3,3
11573,0,0,0,2
11574,0,1,1,3
11575,1,2,2,2
11576,2,2,2,3
11577,1,2,2,2
11578,3,0,0,0
11579,2,0,0,0
11580,1,2,1,1
11581,3,1,1,3
11582,2,3,3,3
11583,0,3,3,0
11584,3,1,1,3
11585,3,1,1,2
11586,1,3,3,0
11587,1,3,3,0
11588,0,3,2,0
11589,0,1,1,2
11590,0,2,3,0
11591,2,2,3,3
11592,0,0,0,1
11593,1,2,2,1
11594,3,0,0,1
11595,3,0,0,0
11596,0,0,0,1
11597,2,2,2,1
11598,3,2,3,3
11599,0,1,1,3
11600,3,0,0,0
11601,0,0,0,2
11602,2,0,0,3
11603,2,1,1,2
11604,1,1,0,1
11605,1,2,2,1
11606,2,3,3,3
11607,1,0,0,2
11608,3,2,1,3
11609,1,2,3,3
11610,0,0,0,2
11611,2,1,1,2
11612,0,1,0,3
11613,0,0,0,0
11614,2,2,2,2
11615,1,1,1,1
11616,1,3,3,3
11617,1,1,2,1
11618,3,0,0,1
11619,1,1,2,0
11620,0,3,2,3
11621,0,0,0,1
11622,1,2,2,1
11623,0,0,0,0
11624,2,2,3,3
11625,1,2,2,2
11626,2,3,3,0
11627,1,3,3,1
11628,0,1,1,0
11629,1,2,2,1
11630,3,0,0,0
11631,1,3,3,3
11632,0,1,1,1
11633,1,0,0,0
11634,1,1,2,0
11635,0,1,2,1
11636,2,2,1,1
11637,1,2,3,0
11638,0,0,0,1
11639,0,1,1,1
11640,0,2,3,0
11641,0,1,2,0
11642,1,3,3,3
